player_id,signup_date,total_deposits,total_wagered,win_loss_ratio,days_since_last_bet,preferred_sport,avg_odds,churn_label,marketing_group
7248,2024-01-11,258.25,227.66,0.9654490151240946,14,Football,5.63,0,Control
7249,2024-06-16,405.31,367.65,0.8022429930602041,10,Cricket,3.8,0,Control
7250,2024-09-19,4409.17,4925.26,1.0129157524871415,1,Greyhounds,5.89,0,Test
7251,2025-04-04,3676.35,2950.08,1.0279828984091393,5,Horse Racing,7.65,0,Control
7252,2024-10-23,2405.05,1963.35,0.744221312467934,1,Tennis,9.85,0,Test
7253,2024-05-11,1108.72,935.21,0.66288020420839,11,Tennis,7.94,0,Control
7254,2024-08-12,2858.24,2647.18,0.5134682589057256,43,Football,4.02,1,Control
7255,2024-12-02,217.72,232.88,0.8147204924375473,2,Football,2.6,0,Test
7256,2025-05-31,2405.16,2252.72,0.82827566750985,8,Horse Racing,9.55,0,Test
7257,2024-02-23,1413.74,1356.93,0.7841951079523861,15,Football,8.29,0,Test
7258,2024-09-11,3823.01,3800.28,0.6136805619678833,7,Horse Racing,7.8,0,Control
7259,2025-11-26,4320.6,3798.83,1.069279644292345,1,Football,8.82,0,Control
7260,2025-07-21,2653.21,2514.47,0.4590805944981172,32,Cricket,2.5,1,Test
7261,2025-09-27,2366.41,2201.16,0.5462811071082124,34,Cricket,8.64,1,Control
7262,2025-08-21,4093.62,3620.4,0.9867602000708792,1,Horse Racing,3.57,0,Test
7263,2024-12-16,1787.48,2057.48,0.7373052770867345,9,Horse Racing,3.59,0,Control
7264,2025-09-10,4794.72,5007.0,1.04457814932147,4,Cricket,5.34,0,Control
7265,2024-03-30,50.72,48.18,0.5346891342805284,33,Tennis,5.7,1,Test
7266,2025-05-15,524.81,559.04,0.8574941930800197,2,Tennis,5.74,0,Test
7267,2025-01-21,3828.45,4086.62,0.5196187555977849,45,Horse Racing,7.5,1,Test
7268,2024-12-14,4870.14,5723.36,0.7210999135963962,11,Horse Racing,6.26,0,Control
7269,2025-05-13,3243.37,3000.84,0.8196630618240323,4,Greyhounds,2.56,0,Control
7270,2024-08-03,1339.54,1462.08,0.561836394517727,60,Football,4.9,1,Test
7271,2024-01-22,1761.51,1826.13,0.4388387322019191,47,Greyhounds,7.44,1,Test
7272,2025-05-28,3442.21,4000.49,0.8997285577428182,3,Greyhounds,4.6,0,Test
7273,2024-08-19,795.23,819.81,0.5901176807606849,32,Greyhounds,1.47,1,Test
7274,2025-08-20,666.94,628.43,0.9570327386958268,10,Football,7.14,0,Control
7275,2025-09-27,294.8,270.1,0.7873645267901814,1,Tennis,3.69,0,Test
7276,2024-08-25,1269.89,1441.71,0.4522567133463889,47,Tennis,4.66,1,Control
7277,2024-10-23,760.6,638.69,0.5088314104058871,54,Football,4.97,1,Test
7278,2024-08-12,343.17,372.22,0.6964762693951514,9,Football,4.18,0,Control
7279,2024-10-19,4813.59,4384.42,0.9762095838869004,5,Tennis,8.31,0,Test
7280,2024-10-15,555.85,640.41,1.0672754129315014,12,Horse Racing,3.79,0,Control
7281,2025-01-26,4558.76,4883.4,1.029621809000259,3,Greyhounds,7.9,0,Test
7282,2025-02-27,4372.89,5147.18,0.8343988549905984,1,Cricket,7.32,0,Test
7283,2024-05-14,3116.18,2796.57,0.8663766096719547,13,Cricket,6.0,0,Control
7284,2025-10-06,4666.91,3982.02,0.5573440554563027,56,Cricket,9.31,1,Test
7285,2024-02-03,3480.33,3095.57,0.8811379312527055,1,Football,6.43,0,Control
7286,2025-08-29,257.9,250.08,0.592230357287955,25,Cricket,5.96,0,Test
7287,2024-08-07,2727.42,2721.9,0.8392666994241472,7,Greyhounds,6.75,0,Control
7288,2025-11-29,4944.09,5458.31,0.9383763625255848,14,Tennis,7.71,0,Test
7289,2024-12-16,3158.34,3089.94,0.834303016201718,13,Horse Racing,5.41,0,Test
7290,2025-01-19,4793.3,4581.28,0.7499961379372903,12,Horse Racing,8.84,0,Test
7291,2025-05-26,3039.93,3298.6,0.9863583352393696,4,Greyhounds,4.66,0,Test
7292,2024-07-09,2738.47,3086.27,0.7990313775655471,13,Football,1.83,0,Control
7293,2024-08-22,4675.2,4007.92,0.4419468355779277,42,Tennis,9.57,1,Test
7294,2025-08-20,4895.16,4749.83,0.8923446786693549,1,Greyhounds,4.39,0,Control
7295,2025-04-11,1337.72,1223.87,0.9394982215314792,14,Tennis,9.83,0,Test
7296,2024-08-20,3662.57,3630.94,0.4567923507969033,21,Cricket,8.0,0,Control
7297,2024-04-17,814.65,811.47,1.0304198811367558,4,Horse Racing,1.82,0,Test
7298,2024-05-21,1357.22,1442.26,0.9632399317565375,3,Greyhounds,4.47,0,Test
7299,2025-12-02,4049.56,3311.16,0.78410319281206,15,Greyhounds,8.46,0,Test
7300,2024-08-05,2930.74,2722.92,0.8446905913015706,14,Horse Racing,4.21,0,Control
7301,2025-09-04,2362.21,2722.18,0.7767656872996163,9,Greyhounds,3.99,0,Test
7302,2025-07-26,1767.6,1734.69,0.9712816362773108,4,Cricket,5.09,0,Control
7303,2024-06-10,3065.42,3049.51,0.6914416904078995,10,Horse Racing,6.8,0,Test
7304,2025-07-12,653.77,698.62,0.6929115912215906,8,Tennis,8.46,0,Test
7305,2025-03-09,682.22,655.16,0.7939902622057917,13,Horse Racing,8.35,0,Control
7306,2025-03-02,2220.23,1997.05,0.9726185039373832,2,Horse Racing,5.43,0,Test
7307,2024-07-20,1298.09,1457.7,0.6676099125763519,13,Horse Racing,3.9,0,Control
7308,2025-05-22,3358.3,2724.8,0.9150969576658622,12,Horse Racing,1.77,0,Test
7309,2025-09-22,1014.19,1055.41,0.8085856922294508,4,Horse Racing,9.99,0,Test
7310,2024-08-14,1680.59,1805.33,0.9358251455157832,6,Football,8.04,0,Test
7311,2024-03-27,410.16,459.66,0.9027095491647952,14,Horse Racing,8.15,0,Control
7312,2024-09-25,2039.26,2196.21,0.511116207535739,44,Tennis,6.4,1,Test
7313,2025-06-26,1670.81,1998.93,0.5424557462991837,51,Football,4.2,1,Control
7314,2025-01-31,3956.53,4451.0,0.8831732190152483,4,Cricket,7.49,0,Test
7315,2024-01-06,4087.13,4651.71,0.7757562354673633,14,Greyhounds,4.8,0,Control
7316,2024-10-28,932.41,931.6,0.7137324828104274,14,Horse Racing,8.85,0,Control
7317,2025-01-18,2496.33,2028.39,0.4887077335529287,33,Horse Racing,1.36,1,Control
7318,2025-07-12,1797.14,1969.33,0.4933412389843783,59,Horse Racing,6.48,1,Test
7319,2025-01-20,3807.76,3229.85,0.7967198950910288,11,Greyhounds,5.27,0,Test
7320,2025-10-31,2058.11,1887.85,0.8828401732070414,10,Football,6.28,0,Test
7321,2025-03-05,4805.88,4007.02,0.4595657688814197,40,Cricket,4.27,1,Test
7322,2025-04-30,115.61,108.45,0.8859979765333741,14,Tennis,8.49,0,Control
7323,2024-10-30,1294.7,1423.48,0.428713515130551,30,Greyhounds,9.97,0,Control
7324,2025-11-26,4524.5,3690.4,0.9821097958669,9,Cricket,2.78,0,Control
7325,2025-09-11,1940.92,1672.3,0.7170717214692337,13,Cricket,2.23,0,Test
7326,2025-02-16,2053.71,1893.33,0.4431243311079954,45,Horse Racing,5.67,1,Test
7327,2024-02-24,3129.4,2529.39,0.7389516166018968,3,Horse Racing,4.47,0,Control
7328,2024-03-09,1085.9,1273.41,0.6508823765932563,6,Cricket,5.92,0,Test
7329,2025-07-12,2358.54,2813.32,0.8935039180216642,14,Greyhounds,9.33,0,Control
7330,2025-01-12,424.99,440.83,0.6678765242358258,6,Greyhounds,3.84,0,Test
7331,2024-02-17,3167.23,3374.75,0.79697681139921,12,Greyhounds,6.19,0,Test
7332,2025-01-20,1008.05,967.03,1.013075606743909,10,Tennis,3.02,0,Control
7333,2024-08-30,2753.44,2396.31,0.4450951699566042,49,Horse Racing,3.35,1,Test
7334,2024-04-23,644.16,598.24,1.0234485955864026,10,Horse Racing,9.62,0,Test
7335,2025-10-29,3415.99,3760.62,0.4038285625943466,34,Greyhounds,6.24,1,Control
7336,2024-09-08,3896.66,3983.5,0.6153394646020811,3,Horse Racing,9.8,0,Test
7337,2024-12-09,4569.57,4549.66,1.0610618794786788,11,Cricket,9.42,0,Test
7338,2024-10-11,1487.52,1601.79,0.4220613588048061,43,Horse Racing,2.67,1,Control
7339,2025-06-25,2741.47,2452.76,0.8031519085163072,9,Tennis,7.47,0,Control
7340,2025-03-31,2124.8,2105.5,0.580705093012905,23,Cricket,5.24,0,Control
7341,2025-09-24,4477.18,3944.2,0.5066619213411765,29,Football,7.84,0,Test
7342,2025-04-18,3178.07,3024.98,1.0124172743226716,8,Cricket,9.44,0,Control
7343,2025-01-05,4150.4,4283.75,0.9819779379733006,5,Football,6.46,0,Control
7344,2025-04-08,2638.77,2649.77,0.6901790764769704,5,Horse Racing,7.63,0,Control
7345,2024-05-07,3198.23,3371.94,0.7721590037177481,6,Tennis,7.41,0,Test
7346,2024-08-12,4631.6,3888.43,0.680122674201532,6,Greyhounds,8.37,0,Control
7347,2024-06-17,1958.58,2203.39,0.8648776958014053,14,Greyhounds,7.01,0,Control
7348,2025-05-13,4719.07,3977.79,0.9197076889502172,9,Horse Racing,1.58,0,Test
7349,2025-04-17,194.4,198.0,1.098271967291662,6,Cricket,9.16,0,Control
7350,2024-11-18,2355.89,2073.84,0.8094022513602752,10,Horse Racing,6.04,0,Control
7351,2024-08-06,1752.65,1644.92,0.462351006905726,29,Tennis,5.82,0,Control
7352,2024-05-02,2850.25,3103.81,0.9100984517651728,14,Horse Racing,2.81,0,Control
7353,2025-03-08,4466.88,4315.87,0.928882578470835,5,Greyhounds,6.82,0,Control
7354,2024-02-29,4390.82,4432.44,0.7796218922942019,6,Cricket,4.83,0,Control
7355,2025-07-18,1977.13,1811.21,0.6609355602631575,2,Football,5.18,0,Control
7356,2025-10-10,1378.36,1540.98,0.8745674852931777,11,Greyhounds,4.28,0,Test
7357,2024-04-27,53.03,58.26,0.811893926777707,11,Tennis,3.06,0,Test
7358,2024-07-31,16.62,16.27,1.0437992221881376,31,Cricket,1.66,1,Test
7359,2025-06-19,448.08,363.44,0.7680100732143715,7,Football,1.72,0,Control
7360,2025-03-26,2912.26,2557.26,0.6641870979478708,7,Horse Racing,3.35,0,Test
7361,2025-02-26,1153.71,1042.47,0.8947600527325561,9,Cricket,9.19,0,Test
7362,2024-05-30,3978.24,3955.94,0.9347960045144076,1,Cricket,6.28,0,Test
7363,2024-11-17,1745.13,2072.01,0.8015055945488638,10,Horse Racing,9.78,0,Control
7364,2024-09-07,4896.11,4588.56,0.6945707408566848,4,Tennis,2.49,0,Control
7365,2025-10-09,4307.63,3869.89,0.5826804600861376,28,Cricket,4.38,0,Control
7366,2024-06-18,1167.0,1288.0,0.5931915658162367,56,Cricket,1.11,1,Test
7367,2024-12-16,2534.59,2856.81,1.0648253232418954,5,Tennis,5.98,0,Test
7368,2024-02-23,3046.48,3128.63,0.6612924901590451,3,Tennis,7.86,0,Control
7369,2024-09-01,1740.95,1755.95,0.4952985701988542,26,Greyhounds,5.62,0,Test
7370,2024-10-07,1905.34,1799.01,0.7740308227768238,1,Football,4.01,0,Control
7371,2025-01-01,4341.21,4520.97,0.9870766360200977,8,Cricket,2.73,0,Control
7372,2025-10-01,3101.96,3162.87,0.7851815291543965,1,Football,9.91,0,Control
7373,2024-06-24,190.74,161.32,0.4596040444629503,29,Horse Racing,6.38,0,Test
7374,2025-09-22,4824.4,3902.34,1.0683849752707828,4,Cricket,1.73,0,Test
7375,2024-10-02,2571.34,2957.13,0.6765423349568207,5,Tennis,7.41,0,Test
7376,2024-08-21,2817.4,2676.03,0.8832201427557684,10,Horse Racing,4.22,0,Control
7377,2024-05-29,3609.37,3033.44,0.7343530936104699,4,Football,6.39,0,Control
7378,2025-10-23,2215.22,2560.65,0.5011679747666092,29,Tennis,8.12,0,Control
7379,2024-06-01,4010.2,4354.95,0.9856931510647368,14,Football,5.69,0,Test
7380,2024-04-03,1849.38,1921.85,0.7673416392487015,4,Horse Racing,9.2,0,Control
7381,2024-11-11,3445.17,3945.71,0.7970575053458342,15,Greyhounds,9.64,0,Test
7382,2024-10-25,2618.46,2509.76,0.6761197928026992,9,Tennis,2.93,0,Test
7383,2025-11-26,1383.18,1428.26,0.8615867662429366,11,Tennis,4.45,0,Test
7384,2024-11-16,2141.0,2123.11,0.8215566166892365,11,Cricket,9.77,0,Control
7385,2025-04-14,901.03,1000.44,0.7170147837523005,14,Tennis,6.01,0,Control
7386,2024-04-08,758.52,805.61,1.0050271787920757,4,Greyhounds,8.65,0,Control
7387,2024-10-25,4320.54,5021.75,1.0389307004660489,6,Cricket,4.87,0,Control
7388,2025-01-12,1695.67,1988.9,0.6215245192401598,1,Cricket,3.08,0,Control
7389,2024-09-20,1499.74,1282.84,0.7700252801597484,6,Horse Racing,4.82,0,Control
7390,2025-06-02,964.26,1140.05,0.8000623668155116,14,Football,3.49,0,Test
7391,2024-01-03,2439.11,2423.74,0.7204085291344242,7,Horse Racing,2.07,0,Test
7392,2025-11-27,1903.04,2083.38,1.066539653184408,9,Horse Racing,8.75,0,Test
7393,2024-08-09,2200.27,1838.63,1.04453402678435,8,Horse Racing,8.88,0,Control
7394,2024-09-20,4566.82,4764.38,0.5949056826310477,28,Horse Racing,8.29,0,Test
7395,2025-03-15,1988.66,2081.78,0.5472769708555006,54,Cricket,1.21,1,Test
7396,2024-12-11,1343.68,1229.24,0.8564134183336993,4,Cricket,7.49,0,Test
7397,2025-02-22,1364.36,1100.35,0.5903096133168708,49,Cricket,9.35,1,Test
7398,2024-05-31,4450.45,3888.24,0.5149346721728342,28,Football,9.75,0,Control
7399,2024-12-15,2555.1,2147.37,0.6239656696424128,8,Football,9.89,0,Test
7400,2024-04-12,4205.25,4360.18,0.91903213067663,11,Tennis,6.37,0,Control
7401,2025-10-31,1302.43,1405.62,1.0796996496607107,14,Greyhounds,3.14,0,Test
7402,2024-07-30,3285.92,3473.7,0.4085478393778863,43,Tennis,7.67,1,Control
7403,2024-12-09,2128.21,2116.71,1.054425678781184,13,Football,5.16,0,Control
7404,2025-02-07,4941.81,5335.9,0.9116532306003292,2,Horse Racing,8.76,0,Test
7405,2025-09-30,1800.59,2096.6,0.9684655780306634,4,Football,2.69,0,Test
7406,2025-08-14,3628.23,4114.17,0.5784732946152534,37,Greyhounds,1.71,1,Control
7407,2024-10-22,3443.2,3408.63,0.6159527157924893,4,Horse Racing,1.31,0,Control
7408,2025-07-03,4789.93,5108.76,0.7308484098774115,3,Cricket,6.06,0,Control
7409,2025-03-05,3548.45,3579.34,0.8933152504799224,13,Horse Racing,5.59,0,Test
7410,2025-04-02,2091.55,2099.2,1.0922383375102032,12,Cricket,8.8,0,Control
7411,2024-11-10,3021.98,2925.86,0.7266224318904462,12,Greyhounds,7.3,0,Test
7412,2024-09-05,3734.32,3896.76,0.778343248959896,4,Cricket,5.87,0,Test
7413,2025-06-15,2696.67,2750.5,0.4811934256283871,29,Horse Racing,8.39,0,Control
7414,2024-07-11,93.33,84.99,1.031213306177409,14,Greyhounds,3.61,0,Test
7415,2025-02-01,4631.4,5556.71,0.8563749371191136,8,Cricket,4.92,0,Test
7416,2025-10-03,3028.89,2984.34,0.5284951953630799,30,Cricket,7.8,0,Control
7417,2025-02-28,1846.81,1779.31,0.5826449893239576,25,Greyhounds,8.59,0,Control
7418,2024-10-22,2675.78,2194.51,0.7709118606121592,15,Greyhounds,4.43,0,Control
7419,2024-04-30,4543.81,4228.95,0.6594902294574695,15,Horse Racing,1.82,0,Test
7420,2025-10-07,4207.67,4084.49,1.004917071342376,3,Cricket,7.26,0,Control
7421,2025-06-27,3355.14,3878.22,0.4633578855066285,51,Football,3.78,1,Test
7422,2024-04-16,740.22,839.08,0.927996982614678,7,Tennis,3.1,0,Control
7423,2025-04-29,1986.11,1720.13,0.808115929461082,9,Football,8.17,0,Test
7424,2024-11-27,588.58,482.88,1.0480834756588,9,Cricket,8.4,0,Test
7425,2025-10-26,1152.8,1218.22,0.9871919807013664,6,Tennis,3.99,0,Control
7426,2024-03-10,4618.33,5169.31,0.4412539854442562,54,Greyhounds,4.08,1,Control
7427,2024-07-20,3573.29,4166.01,0.5578529973414894,54,Greyhounds,3.99,1,Control
7428,2024-06-14,1472.33,1618.78,0.9485654939354456,8,Greyhounds,7.61,0,Test
7429,2024-02-25,1907.67,2047.37,1.069478387357431,12,Greyhounds,8.42,0,Test
7430,2025-10-10,2590.56,2573.89,1.0328456081054742,3,Greyhounds,4.51,0,Control
7431,2024-03-10,1478.38,1526.48,0.7635269127321233,12,Tennis,4.77,0,Control
7432,2024-12-17,2316.4,1917.89,0.52321070617284,48,Horse Racing,7.65,1,Control
7433,2025-02-25,2760.03,3139.22,0.4292916949792881,35,Cricket,4.83,1,Control
7434,2024-05-06,4448.89,3772.89,0.4917357448492096,47,Horse Racing,5.48,1,Test
7435,2024-10-31,804.11,783.82,0.7271521399600623,3,Horse Racing,5.69,0,Control
7436,2025-06-27,22.09,23.77,0.9499608314882192,31,Greyhounds,9.98,1,Control
7437,2024-01-11,2488.58,2902.49,1.0725435413246458,2,Tennis,6.79,0,Control
7438,2024-08-05,137.74,123.98,0.4271399767926317,28,Horse Racing,9.49,0,Control
7439,2024-01-15,3429.23,2840.87,0.7343639027836062,14,Greyhounds,9.78,0,Control
7440,2025-10-22,2141.57,1844.41,0.6001139086453027,7,Football,5.57,0,Control
7441,2025-04-22,3341.38,3718.43,0.7739691244293324,3,Cricket,9.82,0,Test
7442,2025-07-21,3519.31,2945.66,0.9864170612797536,1,Cricket,6.96,0,Control
7443,2025-04-01,1091.45,1303.4,0.4801652366093876,44,Tennis,5.53,1,Test
7444,2025-03-04,282.98,270.73,0.4428802492157112,59,Tennis,7.95,1,Test
7445,2024-11-05,2205.07,2475.78,1.0740995013952883,10,Cricket,6.99,0,Control
7446,2024-04-29,4982.54,5453.06,0.5118952773705714,23,Tennis,6.0,0,Test
7447,2025-02-17,2753.09,2822.66,1.0896633750769948,3,Football,4.9,0,Test
7448,2025-08-08,603.55,623.48,0.5662497850657712,31,Cricket,5.75,1,Test
7449,2025-11-15,654.63,528.88,0.9179949000501402,1,Horse Racing,3.2,0,Test
7450,2025-03-17,4721.3,4027.97,0.993592547616547,2,Cricket,9.01,0,Test
7451,2024-10-05,4595.06,4591.71,0.4087916156153889,58,Cricket,3.86,1,Control
7452,2025-10-13,1095.37,1274.12,0.7719416454131088,1,Horse Racing,5.14,0,Test
7453,2025-02-13,4138.6,3464.6,0.5064291250838435,22,Horse Racing,1.96,0,Test
7454,2025-03-23,482.35,495.3,0.558255499579179,21,Horse Racing,9.65,0,Control
7455,2024-02-09,3307.18,3828.75,0.8503112489160476,1,Cricket,6.75,0,Control
7456,2024-08-06,1113.88,1257.09,0.78480543827503,8,Horse Racing,8.71,0,Test
7457,2024-01-17,2470.98,2184.69,0.7697143735392604,7,Football,6.69,0,Control
7458,2024-08-14,4509.64,4137.35,0.6250143456527366,14,Tennis,3.22,0,Control
7459,2025-10-01,3340.78,2767.2,0.4210803975999691,46,Horse Racing,3.06,1,Control
7460,2025-06-21,2036.86,1684.17,0.518851745387638,36,Greyhounds,7.78,1,Test
7461,2025-06-04,3196.28,2785.93,0.7469435084499265,6,Football,1.65,0,Control
7462,2025-10-04,3163.11,2879.07,0.7594240123780769,6,Football,9.47,0,Test
7463,2024-10-13,528.08,473.09,0.5998751439380879,38,Horse Racing,7.31,1,Control
7464,2025-09-12,4022.02,3838.04,0.9698254973075944,11,Tennis,7.47,0,Control
7465,2024-01-31,2219.31,2011.97,1.0268564600589252,6,Greyhounds,8.87,0,Test
7466,2025-01-23,353.79,403.44,0.9822042834209604,5,Horse Racing,1.59,0,Test
7467,2024-09-29,4499.68,5390.31,0.9556747907373844,5,Greyhounds,1.96,0,Test
7468,2025-09-16,91.25,88.82,0.6042159858283211,1,Horse Racing,2.95,0,Control
7469,2024-07-10,2374.46,1958.45,0.8348990148519915,12,Cricket,3.96,0,Control
7470,2024-04-27,2614.69,2525.15,0.9190003929586604,10,Cricket,1.29,0,Control
7471,2024-01-03,3147.66,2574.14,1.0923148377863083,7,Tennis,6.02,0,Test
7472,2024-05-20,4769.96,5523.42,0.6661748366423694,3,Football,1.66,0,Control
7473,2025-11-20,3263.74,3195.28,0.7004605414218203,15,Greyhounds,1.37,0,Test
7474,2025-05-19,1527.0,1643.33,0.4105330548098762,54,Greyhounds,7.29,1,Test
7475,2024-04-06,3736.69,3925.58,1.0183099758187737,12,Cricket,3.61,0,Control
7476,2025-08-08,1749.2,1886.71,0.8787150490178166,8,Football,5.41,0,Test
7477,2024-05-25,3576.82,3835.68,1.048772371374707,8,Greyhounds,9.69,0,Test
7478,2024-02-10,4382.84,5165.86,0.8668287481964845,15,Horse Racing,9.22,0,Test
7479,2025-03-24,1197.61,1100.84,0.8393642913859385,15,Horse Racing,1.4,0,Control
7480,2025-07-18,4853.5,4882.34,0.4227466225171077,38,Tennis,6.61,1,Control
7481,2024-08-08,381.71,428.45,0.8804181184409205,3,Horse Racing,9.11,0,Test
7482,2025-11-18,1368.17,1483.67,0.4705160828495939,21,Tennis,7.32,0,Control
7483,2024-01-31,2815.0,2476.17,0.9602222620494408,9,Horse Racing,7.86,0,Control
7484,2024-10-06,2889.64,2497.2,0.4502890156435148,40,Tennis,2.1,1,Control
7485,2025-05-16,3325.27,3311.88,0.9392052945105892,7,Tennis,7.76,0,Control
7486,2025-09-02,4126.4,4926.01,0.6070904276406872,9,Greyhounds,3.18,0,Test
7487,2024-09-10,149.33,139.08,0.6410622482994395,14,Cricket,5.73,0,Control
7488,2024-06-23,3192.27,3607.94,0.6315695115171438,6,Greyhounds,8.75,0,Test
7489,2025-08-26,2003.8,1857.75,0.6400736026988694,12,Football,7.92,0,Control
7490,2025-04-12,3658.29,3921.3,0.6666453606901308,15,Horse Racing,9.96,0,Test
7491,2025-02-25,2313.32,2385.04,0.6035101876907446,7,Greyhounds,4.88,0,Control
7492,2024-01-20,1547.02,1551.95,0.9425043927494684,2,Cricket,6.03,0,Test
7493,2025-11-06,619.68,714.34,0.9281372824806222,11,Cricket,7.91,0,Control
7494,2025-03-03,2035.01,2408.15,0.4494667642131307,42,Tennis,9.88,1,Test
7495,2025-06-20,2104.36,1777.28,1.0312378174334302,5,Horse Racing,2.9,0,Test
7496,2024-09-02,4522.41,3737.87,0.8684904715970871,10,Horse Racing,8.4,0,Control
7497,2025-04-04,2520.81,2569.84,0.7812701924144207,3,Greyhounds,1.14,0,Test
7498,2024-11-06,192.65,165.09,0.5606335881388451,53,Horse Racing,8.69,1,Test
7499,2024-04-19,1509.37,1807.18,0.9201783740525572,2,Horse Racing,1.3,0,Control
7500,2025-11-16,1883.5,1796.66,0.904248284521972,9,Cricket,2.9,0,Test
7501,2025-06-01,3134.81,3621.24,0.6129651813475614,8,Horse Racing,7.43,0,Control
7502,2025-10-06,3271.02,3127.21,1.0615189057575454,2,Horse Racing,4.82,0,Test
7503,2025-04-10,560.85,638.26,0.9699645110848852,12,Greyhounds,6.32,0,Control
7504,2025-07-30,4231.5,5011.12,0.969854023093463,8,Greyhounds,4.9,0,Control
7505,2024-04-23,2269.55,1978.42,0.6404513641219376,14,Horse Racing,8.24,0,Control
7506,2025-07-12,2958.52,2642.27,0.792685738018094,6,Football,5.25,0,Test
7507,2025-05-04,4732.09,5028.92,1.098835978791078,1,Greyhounds,5.9,0,Test
7508,2024-05-04,1474.28,1531.89,0.8836268272382064,5,Football,8.23,0,Control
7509,2025-07-01,1540.86,1527.2,0.9375665689262076,10,Cricket,7.39,0,Test
7510,2024-02-08,1281.23,1283.48,0.8235559721403181,7,Greyhounds,6.38,0,Control
7511,2024-07-04,3356.84,3649.78,1.042390253749593,14,Horse Racing,3.55,0,Control
7512,2025-03-14,1934.03,2130.09,0.6108590687887919,3,Tennis,8.06,0,Test
7513,2025-02-02,3297.53,3279.08,0.8198097416692414,3,Greyhounds,8.08,0,Control
7514,2025-06-25,253.64,221.67,1.037047865768759,15,Greyhounds,5.08,0,Test
7515,2024-08-20,3478.6,2950.78,0.966866365240597,15,Tennis,1.19,0,Test
7516,2024-09-11,2636.97,2401.98,0.7161427011635441,4,Cricket,2.1,0,Control
7517,2025-03-09,1503.37,1780.5,0.7700030488342796,9,Horse Racing,5.0,0,Control
7518,2024-06-14,2288.29,2219.32,0.7342492212898399,6,Horse Racing,4.66,0,Control
7519,2025-03-09,216.48,217.35,0.9364210880313188,11,Cricket,1.73,0,Control
7520,2024-10-06,3993.83,4736.47,0.4942750960570741,53,Cricket,4.69,1,Test
7521,2024-10-14,318.3,264.5,0.7807698180071232,5,Greyhounds,5.19,0,Test
7522,2024-11-07,425.11,509.37,0.7921814392597069,13,Horse Racing,8.98,0,Test
7523,2024-10-22,2488.27,2473.98,0.8442830055518826,1,Horse Racing,6.28,0,Test
7524,2024-04-30,1160.27,1391.84,0.8098962658578093,1,Greyhounds,5.65,0,Control
7525,2024-12-25,4025.12,3935.29,0.6240015202195675,4,Tennis,2.49,0,Control
7526,2025-01-07,2255.35,2189.97,0.8585835738030365,13,Greyhounds,4.26,0,Control
7527,2024-08-16,1003.33,1166.4,0.7185604958455176,2,Greyhounds,4.86,0,Control
7528,2025-05-25,4664.53,5100.76,0.444459063321126,34,Tennis,7.22,1,Control
7529,2025-10-04,1311.18,1339.23,1.0592676487206565,5,Tennis,4.18,0,Test
7530,2024-02-03,3043.76,3640.9,0.7929077761013006,1,Horse Racing,1.22,0,Control
7531,2024-12-30,4765.22,5397.43,0.7374519067297202,9,Greyhounds,7.08,0,Control
7532,2024-07-14,3620.15,2915.29,1.003868312269842,12,Cricket,2.25,0,Test
7533,2024-09-30,4179.15,4295.96,0.4003045097829246,50,Cricket,4.13,1,Test
7534,2024-03-29,3666.58,4338.83,0.6875777617784771,9,Greyhounds,9.96,0,Control
7535,2025-04-23,4744.83,4145.41,0.7084343957232182,12,Greyhounds,4.57,0,Test
7536,2024-07-10,3057.76,2756.19,0.973206826048756,3,Horse Racing,9.48,0,Test
7537,2025-09-02,2822.94,2260.79,0.98597515412571,2,Football,4.02,0,Test
7538,2025-06-16,1108.1,1236.06,1.044780580584836,15,Horse Racing,3.48,0,Test
7539,2024-03-28,510.02,430.7,0.9873198351058668,15,Tennis,2.37,0,Test
7540,2024-04-26,3141.34,3425.24,0.8101761330224664,13,Horse Racing,7.74,0,Control
7541,2025-06-19,3157.4,3263.1,0.4894409549185473,58,Horse Racing,4.87,1,Test
7542,2025-04-05,2440.59,2039.73,1.0615582925444298,7,Football,8.93,0,Control
7543,2025-10-08,3400.92,4027.43,0.8633334839574724,3,Cricket,6.5,0,Control
7544,2024-03-29,410.38,418.79,0.6200521982725741,7,Greyhounds,8.77,0,Test
7545,2025-05-09,2779.41,2985.5,0.5782572430316633,52,Football,2.58,1,Control
7546,2024-06-27,207.76,206.84,1.0127722902894405,11,Greyhounds,3.75,0,Control
7547,2024-04-14,130.69,140.04,0.9381631458862816,1,Horse Racing,4.71,0,Test
7548,2025-06-11,981.78,1035.14,0.479357119299568,42,Football,4.97,1,Test
7549,2025-07-26,4093.41,3795.11,0.4496659684989029,45,Cricket,2.73,1,Test
7550,2024-05-18,1046.23,1091.25,0.533157421734595,38,Cricket,2.89,1,Test
7551,2025-10-27,3876.01,3546.57,0.6826058950849185,7,Tennis,2.16,0,Control
7552,2024-05-11,2967.64,3492.87,0.9403588452522246,8,Horse Racing,1.92,0,Control
7553,2025-04-06,3545.77,3988.51,1.0375325689189814,1,Tennis,5.96,0,Control
7554,2024-01-21,2600.08,3107.91,0.6326634575542779,7,Cricket,7.34,0,Test
7555,2025-02-08,3561.16,3242.73,0.8015473097340893,11,Cricket,1.61,0,Control
